"district","street_type","name"
"Жовтневий","Провулок","Тарханівський"
"Ленінський","Провулок","Ташкентський"
"Жовтневий","Провулок","Тбіліський"
"Київський","Провулок","Театральний"
"Московський","Провулок","Тевелєва"
"Червонозаводський","Провулок","Тер-Петросяна"
"Дзержинський","Провулок","Терновий"
"Червонозаводський","Провулок","Тетянівський"
"Ленінський","Провулок","Технічний"
"Жовтневий","Провулок","Тираспільський"
"Жовтневий","Провулок","Титаренківський"
"Ленінський","Провулок","Тихий"
"Жовтневий","Провулок","Тімірязєва"
"Київський","Провулок","Тінистий"
"Ленінський","Провулок","Тіняковський 1-й"
"Ленінський","Провулок","Тіняковський 2-й"
"Ленінський","Провулок","Ткаченківський"
"Дзержинський","Провулок","Товариський"
"Ленінський","Провулок","Токарівський"
"Ленінський","Провулок","Томахівський"
"Червонозаводський","Провулок","Томський"
"Київський","Провулок","Топчіївський"
"Червонозаводський","Провулок","Торговий"
"Фрунзенський","Провулок","Тракторний 1-й"
"Фрунзенський","Провулок","Трансформаторний"
"Червонозаводський","Провулок","Трипільський"
"Червонозаводський","Провулок","Тростянецький"
"Ленінський","Провулок","Тростянецький"
"Фрунзенський","Провулок","Трубний"
"Київський","Провулок","Трудовий"
"Дзержинський","Провулок","Тульський"
"Жовтневий","Провулок","Тульчинський"
"Ленінський","Провулок","Тупий"
"Дзержинський","Провулок","Тургенівський"
"Фрунзенський","Провулок","Туркестанський"
"Орджонікідзевський","Провулок","Тюленіна Сергій"
"Жовтневий","Провулок","Тюменський"
"Червонозаводський","Провулок","Узбецький"
"Фрунзенський","Провулок","Унецький"
"Дзержинський","Провулок","Університетський"
"Дзержинський","Провулок","Університетський 2-й"
"Фрунзенський","Провулок","Ферганський"
"Київський","Провулок","Фестивальний"
"Київський","Провулок","Фізкультурний"
"Фрунзенський","Провулок","Фруктовий"
"Червонозаводський","Провулок","Хабаровський"
"Московський","Провулок","Халтуріна"
"Ленінський","Провулок","Хасанський"
"Жовтневий","Провулок","Хатишевський"
"Дзержинський","Провулок","Херсонський"
"Московський","Провулок","Хибиногорський"
"Жовтневий","Провулок","Хімічний"
"Ленінський","Провулок","Хорошевський"
"Орджонікідзевський","Провулок","ХТЗ"
"Ленінський","Провулок","Цегельний"
"Червонозаводський","Провулок","Цигарівський"
"Жовтневий","Провулок","Цимлянський"
"Жовтневий","Провулок","Чаадаєва"
"Жовтневий","Провулок","Чайкіної Лізи"
"Жовтневий","Провулок","Чапаєва"
"Жовтневий","Провулок","Чаплигінський"
"Київський","Провулок","Чебишева"
"Фрунзенський","Провулок","Чебоксарський"
"Ленінський","Провулок","Челябінський"
"Жовтневий","Провулок","Червоно5"
"Орджонікідзевський","Провулок","Червонопартизанський"
"Київський","Провулок","Червонопрапорний"
"Київський","Провулок","Червоностудентський"
"Московський","Провулок","Червоношляховий"
"Ленінський","Провулок","Чередниченківський"
"Київський","Провулок","Черемушний"
"Ленінський","Провулок","Черкаський"
"Київський","Провулок","Чернівецький"
"Ленінський","Провулок","Чернігівський"
"Комінтернівський","Провулок","Чернігівський"
"Фрунзенський","Провулок","Черняховського"
"Жовтневий","Провулок","Четвертий"
"Київський","Провулок","Чехова"
"Ленінський","Провулок","Чистоклітівський 1-й"
"Ленінський","Провулок","Чистоклітівський 2-й"
"Київський","Провулок","Чкалова"
"Ленінський","Провулок","Чоботарський"
"Комінтернівський","Провулок","Чугуївський"
"Київський","Провулок","Чуйківський 1-й"
"Київський","Провулок","Чуйківський 2-й"
"Київський","Провулок","Чуйківський 3-й"
"Московський","Провулок","Чукотський"
"Жовтневий","Провулок","Чумаківський"
"Жовтневий","Провулок","Шаповалівський"
"Дзержинський","Провулок","Шведський"
"Ленінський","Провулок","Швидкісний"
"Київський","Провулок","Шевченківський"
"Дзержинський","Провулок","Шекспіра"
"Жовтневий","Провулок","Шепетівський"
"Київський","Провулок","Шилівський"
"Київський","Провулок","Шишківський"
"Київський","Провулок","Шишкіський"
"Київський","Провулок","Шкільний"
"Жовтневий","Провулок","Шляхопровідний"
"Жовтневий","Провулок","Шмідта Отто"
"Жовтневий","Провулок","Шосейний"
"Київський","Провулок","Шосткінський"
"Ленінський","Провулок","Шостопарк"
"Ленінський","Провулок","Шпаківський"
"Фрунзенський","Провулок","Шумана"
"Ленінський","Провулок","Щасливий"
"Жовтневий","Провулок","Югорський"
"Комінтернівський","Провулок","Юмтівський"
"Московський","Провулок","Юр'ївський"
"Фрунзенський","Провулок","Яблочкіна"
"Фрунзенський","Провулок","Яблуневий"
"Ленінський","Провулок","Ягідний 1-й"
"Ленінський","Провулок","Ягідний 2-й"
"Ленінський","Провулок","Якубівський"
"Московський","Провулок","Якутський"
"Комінтернівський","Провулок","Ялтинський"
"Червонозаводський","Провулок","Яновського"
"Жовтневий","Провулок","Яремівський"
"Жовтневий","Провулок","Ясні Зорі"
"Київський","Проспект","Академіка Курчатова"
"Комінтернівський","Проспект","Гагаріна"
"Жовтневий","Проспект","Дзюби"
"Київський","Проспект","Жуковського"
"Жовтневий","Проспект","Ілліча"
"Орджонікідзевський","Проспект","Косіора"
"Дзержинський","Проспект","Леніна"
"Дзержинський","Проспект","Людвіга Свободи"
"Комінтернівський","Проспект","Маршала Жукова"
"Ленінський","Проспект","Машинобудівників"
"Київський","Проспект","Московський"
"Орджонікідзевський","Проспект","Орджонікідзе"
"Московський","Проспект","П'ятдесятиріччя ВЛКСМ"
"Комінтернівський","Проспект","П'ятдесятиріччя СРСР"
"Дзержинський","Проспект","Перемоги"
"Жовтневий","Проспект","Постишева"
"Дзержинський","Проспект","Правди"
"Ленінський","Проспект","Слави"
"Московський","Проспект","Тракторобудівників"
"Орджонікідзевський","Проспект","Фрунзе"
"Дзержинський","Шосе","Білгородське"
"Жовтневий","Шосе","Карачівське"
"Жовтневий","Шосе","Комсомольське"
"Червонозаводський","Шосе","Мереф'янське"
"Орджонікідзевський","Шосе","Ростовське"
"Московський","Шосе","Салтівське"
"Орджонікідзевський","Проїзд","Автоматний"
"Червонозаводський","Проїзд","Азербайджанський"
"Дзержинський","Проїзд","Білогорський"
"Фрунзенський","Проїзд","Братський 1-й"
"Фрунзенський","Проїзд","Братський 2-й"
"Жовтневий","Проїзд","Бугрименка"
"Фрунзенський","Проїзд","Васнецова"
"Фрунзенський","Проїзд","Велозаводський"
"Жовтневий","Проїзд","Верхній 1-й"
"Фрунзенський","Проїзд","Високовольтний"
"Фрунзенський","Проїзд","Високогірний"
"Фрунзенський","Проїзд","Високогірний 1-й"
"Фрунзенський","Проїзд","Високогірний 2-й"
"Фрунзенський","Проїзд","Високогірний 3-й"
"Фрунзенський","Проїзд","Високогірний 4-й"
"Ленінський","Проїзд","Гірський"
"Орджонікідзевський","Проїзд","Гур'ївський"
"Київський","Проїзд","Данилівський 1-й"
"Київський","Проїзд","Данилівський 2-й"
"Ленінський","Проїзд","Дніпропетровський"
"Ленінський","Проїзд","Докучаєва 1-й"
"Ленінський","Проїзд","Докучаєва 2-й"
"Київський","Проїзд","Дунаєвського"
"Орджонікідзевський","Проїзд","Електровозний"
"Київський","Проїзд","Електроінструментальний"
"Київський","Проїзд","Євпаторійський"
"Московський","Проїзд","Загородній"
"Ленінський","Проїзд","Залізничний"
"Жовтневий","Проїзд","Звенигородський"
"Жовтневий","Проїзд","Звенигородський 1-й"
"Орджонікідзевський","Проїзд","Зеленодільський 1-й"
"Орджонікідзевський","Проїзд","Зеленодільський 2-й"
"Орджонікідзевський","Проїзд","Зеленодільський 3-й"
"Орджонікідзевський","Проїзд","Зеленодільський 5-й"
"Орджонікідзевський","Проїзд","Зеленодільський 6-й"
"Комінтернівський","Проїзд","Зерновий 1-й"
"Комінтернівський","Проїзд","Зерновий 2-й"
"Комінтернівський","Проїзд","Зерновий 3-й"
"Комінтернівський","Проїзд","Зерновий 4-й"
"Фрунзенський","Проїзд","Золотарівський"
"Київський","Проїзд","Зоряний"
"Орджонікідзевський","Проїзд","Івана Каркача"
"Фрунзенський","Проїзд","Карпатський"
"Фрунзенський","Проїзд","Карпатський 1-й"
"Фрунзенський","Проїзд","Карпатський 2-й"
"Ленінський","Проїзд","Керамічний"
"Комінтернівський","Проїзд","Киргизький"
"Орджонікідзевський","Проїзд","Кільцевий"
"Київський","Проїзд","Климовського"
"Фрунзенський","Проїзд","Комунальний"
"Жовтневий","Проїзд","Конопляний"
"Орджонікідзевський","Проїзд","Конструкторський"
"Ленінський","Проїзд","Коростенський"
"Орджонікідзевський","Проїзд","Котласький 1-й"
"Орджонікідзевський","Проїзд","Котласький 2-й"
"Фрунзенський","Проїзд","Краснодарський"
"Комінтернівський","Проїзд","Кустанайський"
"Київський","Проїзд","Лазьківський"
"Фрунзенський","Проїзд","Луговий 1-й"
"Фрунзенський","Проїзд","Луговий 2-й"
"Фрунзенський","Проїзд","Луговий 3-й"
"Орджонікідзевський","Проїзд","Луї Пастера"
"Ленінський","Проїзд","Магістральний"
"Київський","Проїзд","Міліціонера"
"Київський","Проїзд","Муромський"
"Ленінський","Проїзд","Набережний"
"Фрунзенський","Проїзд","Невельський"
"Орджонікідзевський","Проїзд","Неманський 1-й"
"Орджонікідзевський","Проїзд","Неманський 2-й"
"Орджонікідзевський","Проїзд","Неманський 3-й"
"Орджонікідзевський","Проїзд","Неманський 4-й"
"Жовтневий","Проїзд","Новоприміський"
"Жовтневий","Проїзд","Новоприміський 1-й"
"Жовтневий","Проїзд","Новоприміський 2-й"
"Жовтневий","Проїзд","Новоприміський 3-й"
"Фрунзенський","Проїзд","Новоселищний"
"Червонозаводський","Проїзд","Озерний 1-й"
"Комінтернівський","Проїзд","Орловський 1-й"
"Комінтернівський","Проїзд","Орловський 2-й"
"Ленінський","Проїзд","Осетинський"
"Ленінський","Проїзд","Осетинський"
"Фрунзенський","Проїзд","Осипенко"
"Ленінський","Проїзд","Панасівський"
"Ленінський","Проїзд","Панасівський 2-й"
"Фрунзенський","Проїзд","Петренківський 1-й"
"Фрунзенський","Проїзд","Петренківський 2-й"
"Фрунзенський","Проїзд","Петренківський 3-й"
"Фрунзенський","Проїзд","Петренківський 4-й"
"Орджонікідзевський","Проїзд","Плитковий"
"Орджонікідзевський","Проїзд","Пономаренківський"
"Жовтневий","Проїзд","Приміський 5-й"
"Ленінський","Проїзд","Путивельський"
"Жовтневий","Проїзд","Райгородський 1-й"
"Жовтневий","Проїзд","Райгородський 2-й"
"Орджонікідзевський","Проїзд","Роганський"
"Дзержинський","Проїзд","Рогатинський"
"Комінтернівський","Проїзд","Садовий"
"Ленінський","Проїзд","Семафорний"
"Орджонікідзевський","Проїзд","Сепараторний"
"Фрунзенський","Проїзд","Смілянський"
"Фрунзенський","Проїзд","Стадіонний"
"Ленінський","Проїзд","Старопрудний"
"Київський","Проїзд","Тищенківський"
"Жовтневий","Проїзд","Торговий"
"Жовтневий","Проїзд","Травневий"
"Фрунзенський","Проїзд","Трансформаторний"
"Фрунзенський","Проїзд","Турбінний"
"Фрунзенський","Проїзд","Ужгородський"
"Орджонікідзевський","Проїзд","Червонопартизанський"
"Ленінський","Проїзд","Чернігівський"
"Орджонікідзевський","Проїзд","Шариковий"
"Київський","Проїзд","Шевченківський"
"Фрунзенський","Проїзд","Яблуневий"
"Московський","Набережна","Автострадна"
"Дзержинський","Набережна","Ботанічна"
"Дзержинський","Набережна","Бурсацька"
"Київський","Набережна","Журавлівська"
"Дзержинський","Набережна","Іванівська"
"Московський","Набережна","Крупської"
"Ленінський","Набережна","Лопанська"
"Червонозаводський","Набережна","Лопатинська"
"Жовтневий","Набережна","Мічуріна"
"Жовтневий","Набережна","Нетіченська"
"Червонозаводський","Набережна","Основ'янська"
"Дзержинський","Набережна","Піщана"
"Фрунзенський","Набережна","Пулковська"
"Київський","Набережна","Харківська"
"Жовтневий","Набережна","Чапаєва"
"Червонозаводський","Набережна","Червоношкільна"
"Фрунзенський","Бульвар","Богдана Хмельницького"
"Орджонікідзевський","Бульвар","Грицевця"
"Орджонікідзевський","Бульвар","Івана Каркача"
"Київський","Бульвар","Миру"
"Червонозаводський","Бульвар","Нетіченський"
"Жовтневий","Бульвар","Профспілковий"
"Київський","Бульвар","Садовий"
"Фрунзенський","Бульвар","Юр'єва"
"Ленінський","Узвіз","Алуштинський"
"Київський","Узвіз","Білгородський"
"Дзержинський","Узвіз","Бурсацький"
"Київський","Узвіз","Данилівський"
"Київський","Узвіз","Журавлівський"
"Жовтневий","Узвіз","Карпівський"
"Ленінський","Узвіз","Нижньогиївський 1-й"
"Ленінський","Узвіз","Нижньогиївський 2-й"
"Ленінський","Узвіз","Нижньогиївський 3-й"
"Ленінський","Узвіз","Нижньогиївський 4-й"
"Ленінський","Узвіз","Нижньогиївський 5-й"
"Ленінський","Узвіз","Нижньогиївський 6-й"
"Дзержинський","Узвіз","Пассіонарії"
"Київський","Узвіз","Пролетарський"
"Ленінський","Узвіз","Революції 1905 року"
"Дзержинський","Узвіз","Соборний"
"Київський","Узвіз","Театральний"
"Орджонікідзевський","Тупик","Плитковий"
"Орджонікідзевський","Тупик","Роганський"
"Дзержинський","Площа","Конституції"
"Жовтневий","Площа","Міліціонера"
"Червонозаводський","Площа","Олександра Невського"
"Орджонікідзевський","Площа","Олександрівський"
"Київський","Площа","Першого Травня"
"Комінтернівський","Площа","Повстання"
"Київський","Площа","Поезії"
"Дзержинський","Площа","Пролетарська"
"Київський","Площа","Радянська"
"Червонозаводський","Площа","Рибна"
"Дзержинський","Площа","Рози Люксембург"
"Червонозаводський","Площа","Руднєва"
"Дзержинський","Площа","Свободи"
"Київський","Площа","Театральна"
"Комінтернівський","Площа","Шуберта"
"Київський","Площа","Ярослава мудрого"
"Червонозаводський","В'їзд","Патріотичний"
"Червонозаводський","В'їзд","Першого Травня"
"Фрунзенський","В'їзд","Петренківський 1-й"
"Фрунзенський","В'їзд","Петренківський 2-й"
"Червонозаводський","В'їзд","Петровського"
"Дзержинський","В'їзд","Петровського 1-й"
"Дзержинський","В'їзд","Петровського 2-й"
"Дзержинський","В'їзд","Правди"
"Жовтневий","В'їзд","Приамурський"
"Жовтневий","В'їзд","Приміський 5-й"
"Червонозаводський","В'їзд","22 Січня"
"Червонозаводський","В'їзд","П'ятий 1-й"
"Червонозаводський","В'їзд","П'ятий 2-й"
"Орджонікідзевський","В'їзд","Автоматний"
"Московський","В'їзд","Автотракторний"
"Комінтернівський","В'їзд","Автошляховий"
"Комінтернівський","В'їзд","Аеропортний"
"Червонозаводський","В'їзд","Азербайджанський"
"Московський","В'їзд","Академіка Павлова"
"Червонозаводський","В'їзд","Аптекарський"
"Червонозаводський","В'їзд","Аравійський 1-й"
"Червонозаводський","В'їзд","Аравійський 2-й"
"Київський","В'їзд","Аральський"
"Дзержинський","В'їзд","Армійський"
"Жовтневий","В'їзд","Архангельський"
"Комінтернівський","В'їзд","Аскольдівський"
"Комінтернівський","В'їзд","Аскольдівський 1-й"
"Київський","В'їзд","Астрономічний"
"Фрунзенський","В'їзд","Багратіона"
"Фрунзенський","В'їзд","Байрона 1-й"
"Фрунзенський","В'їзд","Байрона 2-й"
"Дзержинський","В'їзд","Балакірєва"
"Комінтернівський","В'їзд","Балаклійський"
"Київський","В'їзд","Безпалівський"
"Київський","В'їзд","Березівський"
"Московський","В'їзд","Бестужева"
"Київський","В'їзд","Білгородський 2-й"
"Московський","В'їзд","Білостоцький"
"Жовтневий","В'їзд","Бородівський"
"Московський","В'їзд","Боткіна"
"Фрунзенський","В'їзд","Братський"
"Червонозаводський","В'їзд","Бригадний"
"Жовтневий","В'їзд","Бугрименка 1-й"
"Жовтневий","В'їзд","Бугрименка 2-й"
"Київський","В'їзд","Будівельний 1-й"
"Київський","В'їзд","Будівельний 2-й"
"Київський","В'їзд","Будівельний 3-й"
"Київський","В'їзд","Бутівський"
"Червонозаводський","В'їзд","Василевської Ванди"
"Червонозаводський","В'їзд","Ващенківський"
"Орджонікідзевський","В'їзд","Верстатний 1-й"
"Орджонікідзевський","В'їзд","Верстатний 2-й"
"Орджонікідзевський","В'їзд","Верстатний 3-й"
"Орджонікідзевський","В'їзд","Верстатний 4-й"
"Жовтневий","В'їзд","Верхній"
"Ленінський","В'їзд","Верхньогиївський"
"Червонозаводський","В'їзд","Вешенський"
"Жовтневий","В'їзд","Виконкомівський"
"Фрунзенський","В'їзд","Високовольтний 1-й"
"Фрунзенський","В'їзд","Високовольтний 2-й"
"Комінтернівський","В'їзд","Вишневий"
"Ленінський","В'їзд","Владивостоцький"
"Київський","В'їзд","Вологодський"
"Київський","В'їзд","Вологодський 2-й"
"Жовтневий","В'їзд","Володарського"
"Червонозаводський","В'їзд","Георгіївський 1-й"
"Червонозаводський","В'їзд","Георгіївський 2-й"
"Червонозаводський","В'їзд","Георгіївський 3-й"
"Червонозаводський","В'їзд","Георгіївський 4-й"
"Київський","В'їзд","Гірський"
"Жовтневий","В'їзд","Голубівський"
"Київський","В'їзд","Горького"
"Фрунзенський","В'їзд","Готянський"
"Жовтневий","В'їзд","Грибоєдова"
"Жовтневий","В'їзд","Гуківський"
"Жовтневий","В'їзд","Даргомижського"
"Червонозаводський","В'їзд","Двінський"
"Червонозаводський","В'їзд","Деповський 1-й"
"Червонозаводський","В'їзд","Деповський 2-й"
"Орджонікідзевський","В'їзд","Депутатський"
"Жовтневий","В'їзд","Джутовий"
"Червонозаводський","В'їзд","Диспетчерський"
"Київський","В'їзд","Дігтярний"
"Ленінський","В'їзд","Довгалівський"
"Ленінський","В'їзд","Докучаєва"
"Дзержинський","В'їзд","Дорошенківська 1-й"
"Дзержинський","В'їзд","Дорошенківська 2-й"
"Червонозаводський","В'їзд","Достоєвського"
"Червонозаводський","В'їзд","Достоєвського 1-й"
"Жовтневий","В'їзд","Електричний"
"Орджонікідзевський","В'їзд","Електровозний"
"Червонозаводський","В'їзд","Желєзнякова"
"Київський","В'їзд","Жилярді"
"Київський","В'їзд","Жилярді 1-й"
"Київський","В'їзд","Жилярді 2-й"
"Київський","В'їзд","Жилярді 3-й"
"Червонозаводський","В'їзд","Жихорський"
"Жовтневий","В'їзд","Жовтневої Революції"
"Київський","В'їзд","Журавлівський 2-й"
"Київський","В'їзд","Журавлівський 3-й"
"Червонозаводський","В'їзд","Заводський"
"Московський","В'їзд","Загородній"
"Жовтневий","В'їзд","Залізничний"
"Ленінський","В'їзд","Залютин Яр 1-й"
"Ленінський","В'їзд","Залютинський"
"Жовтневий","В'їзд","Звенигородський"
"Жовтневий","В'їзд","Звенигородський 2-й"
"Червонозаводський","В'їзд","Зелений"
"Орджонікідзевський","В'їзд","Зеленодільський"
"Червонозаводський","В'їзд","Зеленського"
"Комінтернівський","В'їзд","Зміївський 3-й"
"Комінтернівський","В'їзд","Золотий 1-й"
"Комінтернівський","В'їзд","Золотий 2-й"
"Орджонікідзевський","В'їзд","Івана Каркача"
"Червонозаводський","В'їзд","Інтернаціональний"
"Київський","В'їзд","Ісаївський 1-й"
"Київський","В'їзд","Ісаївський 2-й"
"Київський","В'їзд","Ісаївський 3-й"
"Київський","В'їзд","Ісаївський 4-й"
"Київський","В'їзд","Ісаївський 5-й"
"Київський","В'їзд","Ісаївський 6-й"
"Жовтневий","В'їзд","Калініна"
"Жовтневий","В'їзд","Калініна 2-й"
"Жовтневий","В'їзд","Карачівський"
"Жовтневий","В'їзд","Касимівський"
"Жовтневий","В'їзд","Катаєва"
"Київський","В'їзд","Квітковий"
"Київський","В'їзд","Квітучий"
"Ленінський","В'їзд","Керамічний 3-й"
"Ленінський","В'їзд","Керамічний 4-й"
"Ленінський","В'їзд","Керамічний 5-й"
"Київський","В'їзд","Кітляров"
"Київський","В'їзд","Климовського 1-й"
"Київський","В'їзд","Климовського 2-й"
"Київський","В'їзд","Колосистий"
"Жовтневий","В'їзд","Кольцова"
"Фрунзенський","В'їзд","Комунальний"
"Ленінський","В'їзд","Коростенський"
"Московський","В'їзд","Котовського"
"Жовтневий","В'їзд","Крилова"
"Жовтневий","В'їзд","Крилова 1-й"
"Жовтневий","В'їзд","Крилова 2-й"
"Ленінський","В'їзд","Кузинський Двір"
"Дзержинський","В'їзд","Кузнецький"
"Червонозаводський","В'їзд","Кузнечний"
"Київський","В'їзд","Кулика Івана"
"Жовтневий","В'їзд","Культкомівський"
"Ленінський","В'їзд","Куряжанський"
"Комінтернівський","В'їзд","Кустанайський"
"Київський","В'їзд","Ладигіна"
"Київський","В'їзд","Лазьківський 1-й"
"Київський","В'їзд","Лазьківський 2-й"
"Київський","В'їзд","Лазьківський 3-й"
"Ленінський","В'їзд","Ленінградський"
"Ленінський","В'їзд","Лисогірський 1-й"
"Ленінський","В'їзд","Лисогірський 2-й"
"Ленінський","В'їзд","Лисогірський 3-й"
"Ленінський","В'їзд","Лисогірський 4-й"
"Жовтневий","В'їзд","Ліднянський"
"Жовтневий","В'їзд","Ломоносова"
"Орджонікідзевський","В'їзд","Луї Пастера 1-й"
"Орджонікідзевський","В'їзд","Луї Пастера 2-й"
"Орджонікідзевський","В'їзд","Луї Пастера 3-й"
"Орджонікідзевський","В'їзд","Луї Пастера 4-й"
"Червонозаводський","В'їзд","Лучківський"
"Жовтневий","В'їзд","Магістральний"
"Жовтневий","В'їзд","Майкова"
"Червонозаводський","В'їзд","Макіївський 2-й"
"Червонозаводський","В'їзд","Макіївський 3-й"
"Червонозаводський","В'їзд","Марата"
"Червонозаводський","В'їзд","Маршака 1-й"
"Червонозаводський","В'їзд","Маршака 2-й"
"Червонозаводський","В'їзд","Машиністів"
"Комінтернівський","В'їзд","Машинобудівний"
"Червонозаводський","В'їзд","Мічуріна"
"Червонозаводський","В'їзд","Мовчанівський"
"Жовтневий","В'їзд","Московський"
"Орджонікідзевський","В'їзд","Мохнацький"
"Київський","В'їзд","Музичний"
"Київський","В'їзд","Муромський"
"Київський","В'їзд","Муромський 2-й"
"Ленінський","В'їзд","Набережний"
"Жовтневий","В'їзд","Набоківський"
"Червонозаводський","В'їзд","Надбірний"
"Фрунзенський","В'їзд","Немишлянський 1-й"
"Фрунзенський","В'їзд","Немишлянський 2-й"
"Фрунзенський","В'їзд","Немишлянський 3-й"
"Фрунзенський","В'їзд","Немишлянський 4-й"
"Фрунзенський","В'їзд","Немишлянський 5-й"
"Фрунзенський","В'їзд","Немишлянський 6-й"
"Ленінський","В'їзд","Нижньогиївський 2-й"
"Ленінський","В'їзд","Ніжинський"
"Комінтернівський","В'їзд","Новаторський"
"Жовтневий","В'їзд","Новодаргомижський"
"Жовтневий","В'їзд","Новожанівський"
"Київський","В'їзд","Новошишківський"
"Київський","В'їзд","Новошишківський 2-й"
"Комінтернівський","В'їзд","Ньютона"
"Дзержинський","В'їзд","Олексіївський 1-й"
"Дзержинський","В'їзд","Олексіївський 2-й"
"Київський","В'їзд","Ольгінський"
"Київський","В'їзд","Омський"
"Київський","В'їзд","Омський 1-й"
"Київський","В'їзд","Омський 2-й"
"Червонозаводський","В'їзд","Основ'янський"
"Ленінський","В'їзд","Остапа Вишні"
"Київський","В'їзд","Островського"
"Жовтневий","В'їзд","Північнокавказький"
"Ленінський","В'їзд","Підгірний 1-й"
"Ленінський","В'їзд","Підгірний 2-й"
"Червонозаводський","В'їзд","Піщаний"
"Київський","В'їзд","Піщаний 1-й"
"Київський","В'їзд","Піщаний 2-й"
"Орджонікідзевський","В'їзд","Плитковий"
"Жовтневий","В'їзд","Плодовий"
"Червонозаводський","В'їзд","Подільський"
"Червонозаводський","В'їзд","Полтавський"
"Комінтернівський","В'їзд","Польовий"
"Комінтернівський","В'їзд","Польовий"
"Орджонікідзевський","В'їзд","Пономаренківський"
"Дзержинський","В'їзд","Проектний"
"Дзержинський","В'їзд","Промисловий"
"Київський","В'їзд","Прудний"
"Київський","В'їзд","Пушкінський"
"Жовтневий","В'їзд","Радянський"
"Ленінський","В'їзд","Революції 1905 року"
"Червонозаводський","В'їзд","Рибасівський"
"Ленінський","В'їзд","Риківський"
"Київський","В'їзд","Роменський 1-й"
"Київський","В'їзд","Роменський 2-й"
"Червонозаводський","В'їзд","Росинського"
"Червонозаводський","В'їзд","Руднєва"
"Червонозаводський","В'їзд","Рудниковий"
"Жовтневий","В'їзд","Садибний"
"Ленінський","В'їзд","Самаркандський 1-й"
"Ленінський","В'їзд","Самаркандський 2-й"
"Червонозаводський","В'їзд","Саранський"
"Червонозаводський","В'їзд","Саратовський"
"Жовтневий","В'їзд","Селянський"
"Червонозаводський","В'їзд","Семафорний"
"Московський","В'їзд","Семиградський"
"Комінтернівський","В'їзд","Середньоуральський"
"Комінтернівський","В'їзд","Сичівський 1-й"
"Комінтернівський","В'їзд","Сичівський 2-й"
"Червонозаводський","В'їзд","Сіверса"
"Червонозаводський","В'їзд","Сіверськодонецький"
"Ленінський","В'їзд","Сковородинівський"
"Жовтневий","В'їзд","Соняшниковий"
"Ленінський","В'їзд","Соціалістичний"
"Жовтневий","В'їзд","Станційний"
"Ленінський","В'їзд","Старо-Кримський"
"Червонозаводський","В'їзд","Староверещаківський 1-й"
"Червонозаводський","В'їзд","Староверещаківський 2-й"
"Київський","В'їзд","Старовський 1-й"
"Комінтернівський","В'їзд","Стрілецький 1-й"
"Комінтернівський","В'їзд","Стрілецький 2-й"
"Червонозаводський","В'їзд","Струницький"
"Фрунзенський","В'їзд","Суворова"
"Ленінський","В'їзд","Таборовий"
"Комінтернівський","В'їзд","Тарасівський"
"Комінтернівський","В'їзд","Тарасівський 1-й"
"Комінтернівський","В'їзд","Тарасівський 2-й"
"Московський","В'їзд","Тевелєва"
"Червонозаводський","В'їзд","Текстильний"
"Червонозаводський","В'їзд","Тельмана"
"Київський","В'їзд","Технологічний"
"Жовтневий","В'їзд","Тираспільський"
"Жовтневий","В'їзд","Тираспільський 1-й"
"Жовтневий","В'їзд","Тираспільський 2-й"
"Жовтневий","В'їзд","Тираспільський 3-й"
"Жовтневий","В'їзд","Тираспільський 4-й"
"Ленінський","В'їзд","Ткаченківський"
"Жовтневий","В'їзд","Торговий"
"Дзержинський","В'їзд","Трінклера"
"Фрунзенський","В'їзд","Трубний"
"Комінтернівський","В'їзд","Фесенківський"
"Київський","В'їзд","Фізкультурний"
"Орджонікідзевський","В'їзд","Фрунзе"
"Київський","В'їзд","Фурманова"
"Київський","В'їзд","Хвойний"
"Комінтернівський","В'їзд","Хуторянський"
"Червонозаводський","В'їзд","Цигарівський"
"Червонозаводський","В'їзд","Ціолковського"
"Жовтневий","В'їзд","Чаадаєва"
"Жовтневий","В'їзд","Чапаєва"
"Київський","В'їзд","Челюскінців"
"Київський","В'їзд","Челюскінців 1-й"
"Київський","В'їзд","Челюскінців 1-й"
"Київський","В'їзд","Челюскінців 2-й"
"Київський","В'їзд","Челюскінців 3-й"
"Київський","В'їзд","Челюскінців 4-й"
"Жовтневий","В'їзд","Червона Алея"
"Жовтневий","В'їзд","Червона Алея 2-й"
"Київський","В'їзд","Червоний"
"Червонозаводський","В'їзд","Червоноармійський"
"Київський","В'їзд","Червоностудентський"
"Київський","В'їзд","Чернівецький"
"Жовтневий","В'їзд","Четвертий"
"Ленінський","В'їзд","Чоботарський 1-й"
"Ленінський","В'їзд","Чоботарський 2-й"
"Червонозаводський","В'їзд","Чугуївський 1-й"
"Червонозаводський","В'їзд","Чугуївський 2-й"
"Червонозаводський","В'їзд","Чугуївський 3-й"
"Жовтневий","В'їзд","Чумаківський"
"Орджонікідзевський","В'їзд","Шариковий"
"Ленінський","В'їзд","Швидкісний"
"Київський","В'їзд","Шилівський"
"Дзержинський","В'їзд","Шовковичний 1-й"
"Дзержинський","В'їзд","Шовковичний 2-й"
"Дзержинський","В'їзд","Шовковичний 3-й"
"Дзержинський","В'їзд","Шовковичний 4-й"
"Дзержинський","В'їзд","Шовковичний 5-й"
"Жовтневий","В'їзд","Шосейний"
"Ленінський","В'їзд","Шостопарк"
